Date;Open;High;Low;Close;Adj Close;Volume
2021-12-28;2,08E+16;2,14E+16;2,00E+16;2,01E+16;2,01E+16;154164000
2021-12-29;2,01E+16;2,03E+16;1,99E+14;2,01E+16;2,01E+16;127822000
2021-12-30;2,00E+16;2,09E+16;2,00E+16;2,07E+16;2,07E+16;132635000
2022-01-03;2,07E+15;2,12E+16;2,03E+16;2,03E+16;2,03E+16;142706000
2022-01-04;2,05E+16;2,09E+16;2,00E+16;2,07E+16;2,07E+16;163814000
2022-01-05;2,06E+16;2,06E+16;1,85E+16;1,85E+16;1,85E+16;344483000
2022-01-06;1,90E+16;1,94E+16;1,87E+15;1,90E+16;1,90E+16;251924000
2022-01-07;1,91E+16;2,03E+16;1,88E+15;1,98E+15;1,98E+15;236622000
2022-01-10;1,96E+16;2,05E+16;1,92E+16;2,01E+16;2,01E+16;171456000
2022-01-11;2,02E+16;2,14E+16;2,02E+16;2,12E+16;2,12E+16;195712000
2022-01-12;2125;2,16E+16;2,10E+16;2,14E+16;2,14E+16;219022000
2022-01-13;2,12E+15;2,26E+16;2,12E+15;2,20E+16;2,20E+16;245511000
2022-01-14;2,23E+16;2,31E+16;2,21E+16;2,29E+16;2,29E+16;224162000
2022-01-17;2,29E+16;2,33E+15;2,24E+16;2,28E+15;2,28E+15;137911000
2022-01-18;2,30E+16;2,41E+15;230;2,39E+16;2,39E+16;307347000
2022-01-19;2,43E+15;2,46E+15;2,37E+16;2,40E+16;2,40E+16;206669000
2022-01-20;2,38E+16;2,44E+16;2,34E+15;2,42E+16;2,42E+16;206719000
2022-01-21;2,36E+16;2,39E+16;2,31E+14;2,36E+16;2,36E+16;262743000
2022-01-24;2,35E+16;2375;2,29E+16;2,32E+16;2,32E+16;214155000
2022-01-25;2,31E+14;2,41E+15;2,30E+16;2,39E+14;2,39E+14;223273000
2022-01-26;2,46E+16;2,49E+16;2,35E+16;2,36E+15;2,36E+15;225354000
2022-01-27;240;2,45E+16;2,34E+14;2,38E+16;2,38E+16;235734000
2022-01-28;2,39E+16;2,43E+16;2325;2,38E+15;2,38E+15;166921000
2022-01-31;2,40E+16;2,40E+16;2,34E+14;2,39E+16;2,39E+16;180534000
2022-02-01;2,39E+16;2,39E+16;2,32E+15;2,37E+16;2,37E+16;152707000
2022-02-02;2,39E+16;2,44E+16;2,26E+16;2,30E+16;2,30E+16;182583000
2022-02-03;2,29E+16;2,32E+16;2,22E+16;2,27E+16;2,27E+16;152089000
2022-02-04;2,32E+16;2,44E+15;2,31E+16;2,44E+15;2,44E+15;305906000
2022-02-07;2,43E+16;2,48E+16;2,40E+16;2,42E+16;2,42E+16;159377000
2022-02-08;2,37E+16;2,40E+16;2,33E+16;2,39E+14;2,39E+14;150597000
2022-02-09;2,40E+16;2,50E+16;2,40E+16;245;245;143493000
2022-02-10;2,48E+16;2,55E+16;2,47E+16;2475;2475;293320000
2022-02-11;2,52E+16;2,61E+16;2,49E+16;2,58E+16;2,58E+16;269835000
2022-02-14;2,58E+16;265;2,55E+16;265;265;228177000
2022-02-15;2,57E+16;2,61E+16;2,54E+16;2575;2575;257875000
2022-02-16;2,65E+16;2,66E+14;250;2,52E+16;2,52E+16;253811000
2022-02-17;2,51E+16;2,53E+15;2,47E+16;2,49E+16;2,49E+16;215832000
2022-02-18;2,46E+14;2,48E+16;2,43E+16;2,44E+14;2,44E+14;128942000
2022-02-21;2,46E+16;2,55E+16;2,44E+16;2,53E+16;2,53E+16;133471000
2022-02-22;2,61E+16;2,62E+16;2,44E+16;2,45E+16;2,45E+16;269675000
2022-02-23;2,46E+16;2,56E+14;2,46E+16;2,49E+16;2,49E+16;218159000
2022-02-24;2,57E+16;2,62E+16;2,46E+16;2,49E+16;2,49E+16;284227000
2022-02-25;2,49E+16;260;2,47E+15;2,58E+15;2,58E+15;1023898000
2022-03-02;280;2875;2,74E+14;2,82E+16;2,82E+16;318255000
2022-03-03;2,84E+16;2,90E+16;2,71E+16;2,85E+16;2,85E+16;313087000
2022-03-04;2,85E+16;2,87E+16;2,77E+15;2,82E+16;2,82E+16;237080000
2022-03-07;2,88E+16;2,90E+16;2,67E+16;2,76E+16;2,76E+16;329233000
2022-03-08;2,78E+15;2,97E+16;2,70E+16;2,79E+16;2,79E+16;430291000
2022-03-09;2,78E+16;2,79E+16;2,55E+16;2,61E+16;2,61E+16;494052000
2022-03-10;2,71E+15;2,73E+16;2,54E+14;2,58E+15;2,58E+15;277268000
2022-03-11;2,58E+16;2,63E+16;245;2,49E+15;2,49E+15;225788000
2022-03-14;2425;2,49E+14;2,32E+16;2,36E+16;2,36E+16;225537000
2022-03-15;2,29E+16;2,38E+16;2225;2,37E+16;2,37E+16;223332000
2022-03-16;2,40E+16;2,44E+15;2,28E+16;2,32E+15;2,32E+15;219321000
2022-03-17;2,38E+16;2,51E+16;2,36E+16;2,51E+16;2,51E+16;246707000
2022-03-18;2,50E+16;2,59E+15;2,46E+16;2,59E+15;2,59E+15;180682000
2022-03-21;265;2,67E+16;2,61E+16;2,62E+16;2,62E+16;132949000
2022-03-22;2,62E+16;2,66E+16;2,58E+16;2,66E+16;2,66E+16;125450000
2022-03-23;2,69E+14;2,79E+16;2,68E+16;2,73E+15;2,73E+15;228096000
2022-03-24;2,72E+16;2,76E+15;2,58E+15;2,61E+16;2,61E+16;164389000
2022-03-25;2,57E+16;2,60E+16;2,48E+16;2,52E+16;2,52E+16;260537000
2022-03-28;2,44E+16;2,52E+16;2,39E+16;2,50E+16;2,50E+16;184877000
2022-03-29;245;2,54E+16;2,42E+16;2,52E+16;2,52E+16;218316000
2022-03-30;2,57E+16;2,59E+16;2,51E+16;2,51E+16;2,51E+16;129606000
2022-03-31;2,46E+16;2,54E+14;2,38E+16;2,38E+16;2,38E+16;273124000
2022-04-01;2,41E+16;2,45E+16;2375;2,45E+16;2,45E+16;178893000
2022-04-04;2,49E+16;2,49E+16;2,43E+16;2,44E+16;2,44E+16;114666000
2022-04-05;2,46E+16;2,50E+16;240;2,41E+16;2,41E+16;120310000
2022-04-06;2,41E+16;2425;2,31E+16;2,36E+16;2,36E+16;433521000
2022-04-07;2,37E+16;2,37E+16;2,32E+16;2,36E+16;2,36E+16;172270000
2022-04-08;2,35E+16;2,38E+16;2,28E+16;2,36E+16;2,36E+16;131447000
2022-04-11;2,29E+16;2,39E+16;2,29E+16;2,34E+16;2,34E+16;117679000
2022-04-12;2,39E+14;2,43E+16;2,37E+16;2375;2375;112615000
2022-04-13;2,41E+16;2,45E+16;2,36E+16;2,43E+15;2,43E+15;155257000
2022-04-14;2,41E+15;2,49E+16;2,38E+16;2,49E+16;2,49E+16;133829000
2022-04-18;2,50E+16;2,52E+16;2,45E+16;2,48E+15;2,48E+15;112954000
2022-04-19;2,45E+16;2,53E+16;2,44E+16;2,47E+15;2,47E+15;106364000
2022-04-20;2,47E+16;2,58E+15;2,40E+16;2,57E+16;2,57E+16;205086000
2022-04-22;2,51E+14;2,55E+16;2,42E+16;2,45E+16;2,45E+16;187480000
2022-04-25;2,36E+16;2,49E+16;2,34E+14;2,47E+16;2,47E+16;173970000
2022-04-26;2,47E+16;255;2,45E+16;2,53E+16;2,53E+16;211819000
2022-04-27;2,54E+14;2,57E+15;2,51E+15;2,56E+15;2,56E+15;153928000
2022-04-28;2,65E+16;2,66E+15;2,46E+16;2,63E+16;2,63E+16;411210000
2022-04-29;2,66E+16;2,81E+16;2,65E+16;2,67E+16;2,67E+16;445514000
2022-05-02;2,64E+16;2,67E+15;2,49E+16;2,52E+16;2,52E+16;220701000
2022-05-03;2,51E+14;2,59E+16;2,47E+16;2,58E+16;2,58E+16;130871000
2022-05-04;2,61E+16;2,75E+16;2,59E+15;2,73E+16;2,73E+16;214827000
2022-05-05;2,76E+15;2,78E+16;2625;2,66E+16;2,66E+16;172157000
2022-05-06;2,64E+16;2,70E+16;2,62E+16;265;265;120914000
2022-05-09;2,59E+14;2,64E+16;2,41E+16;2,42E+16;2,42E+16;223355000
2022-05-10;2,45E+16;2,49E+16;2,42E+15;2,43E+16;2,43E+16;96521000
2022-05-11;2,49E+15;2,61E+16;2,49E+16;2,55E+16;2,55E+16;153207000
2022-05-12;2,51E+16;2,62E+16;2,48E+15;2,61E+16;2,61E+16;165200000
2022-05-13;2,67E+16;2,77E+15;2,64E+16;2,71E+15;2,71E+15;181023000
2022-05-16;2,71E+16;2,73E+16;2,68E+16;2,71E+16;2,71E+16;131462000
2022-05-17;2,75E+16;2,76E+16;2,63E+16;2,65E+16;2,65E+16;204738000
2022-05-18;2,66E+16;2,69E+16;2,46E+16;2,52E+15;2,52E+15;243613000
2022-05-19;2,50E+16;2,55E+16;2,43E+15;2,49E+14;2,49E+14;199447000
2022-05-20;2,53E+16;2575;2,50E+16;2,55E+16;2,55E+16;274711000
2022-05-23;2575;2,64E+14;2,57E+16;2,62E+16;2,62E+16;156128000
2022-05-24;2,58E+15;2,72E+16;2,57E+16;2,72E+16;2,72E+16;203460000
2022-05-25;2,71E+16;2,77E+15;2,69E+16;2,75E+16;2,75E+16;100177000
2022-05-26;2,76E+16;2,85E+16;2,76E+16;2,80E+16;2,80E+16;167528000
2022-05-27;2,79E+16;2,89E+16;2,79E+16;2,87E+16;2,87E+16;179288000
2022-05-30;2,90E+16;2,95E+16;2,81E+16;2,83E+16;2,83E+16;157851000
2022-05-31;2,89E+14;2,91E+16;2,77E+16;2,80E+16;2,80E+16;253266000
2022-06-01;2,79E+15;2,86E+16;2,76E+16;2,82E+16;2,82E+16;150121000
2022-06-02;2,79E+16;2,89E+16;2,78E+16;2,87E+16;2,87E+16;152648000
2022-06-03;2,87E+16;2,88E+16;2,78E+16;2,78E+16;2,78E+16;139514000
2022-06-06;2,81E+16;2,82E+16;2,70E+16;2,71E+16;2,71E+16;107237000
2022-06-07;2,69E+14;2,76E+15;2,68E+16;2,73E+16;2,73E+16;91430000
2022-06-08;2,73E+16;2,81E+16;2,72E+16;2,78E+16;2,78E+16;118993000
2022-06-09;2775;2,81E+16;2,70E+16;2,72E+16;2,72E+16;161461000
2022-06-10;2,69E+14;2,74E+15;2,67E+16;2,71E+16;2,71E+16;137272000
2022-06-13;265;2,67E+16;2,54E+16;2,60E+16;2,60E+16;171462000
2022-06-14;2,64E+16;2,68E+15;2,54E+14;2,56E+16;2,56E+16;161207000
2022-06-15;2,60E+16;2,63E+16;2,49E+16;2,53E+16;2,53E+16;147365000
2022-06-17;250;2,51E+14;2,28E+15;2,30E+16;2,30E+16;389396000
2022-06-20;2,29E+16;2,38E+15;2,17E+16;2,28E+15;2,28E+15;304506000
2022-06-21;2,34E+16;2,38E+16;2,27E+16;2,27E+16;2,27E+16;160440000
2022-06-22;2,15E+16;2,19E+16;2,12E+16;2,13E+16;2,13E+16;244404000
2022-06-23;2,14E+16;2,19E+14;2,03E+16;2,05E+16;2,05E+16;260422000
2022-06-24;2,10E+16;2,18E+16;2,05E+16;2,15E+16;2,15E+16;203683000
2022-06-27;2,18E+16;2,29E+16;2,18E+16;2,27E+16;2,27E+16;179752000
2022-06-28;2,35E+16;2,36E+16;2,24E+16;2,27E+15;2,27E+15;223159000
2022-06-29;2,29E+15;2,34E+14;2,20E+16;2,25E+16;2,25E+16;204489000
2022-06-30;2,19E+16;2,23E+16;2,15E+16;2,20E+16;2,20E+16;313571000
2022-07-01;2,22E+16;2,25E+16;2,16E+16;2,21E+16;2,21E+16;146833000
2022-07-04;2,23E+16;2,29E+15;2,22E+16;2,28E+16;2,28E+16;89894000
2022-07-05;2,26E+15;2,26E+15;2,11E+16;2,12E+16;2,12E+16;215815000
2022-07-06;2,13E+15;2,15E+16;2,01E+16;2,09E+16;2,09E+16;217662000
2022-07-07;215;2,19E+15;2,12E+16;2,12E+16;2,12E+16;219277000
2022-07-08;2,14E+16;2,20E+16;2,13E+16;2,18E+16;2,18E+16;112124000
2022-07-11;2,13E+16;2,20E+16;2,11E+16;2,19E+16;2,19E+16;137472000
2022-07-12;2,23E+16;2,25E+16;2,18E+16;2,22E+16;2,22E+16;251226000
2022-07-13;2,20E+16;2,21E+14;215;2,16E+15;2,16E+15;177767000
2022-07-14;2,13E+16;2,13E+16;2,00E+16;2,08E+16;2,08E+16;292217000
2022-07-15;2,14E+15;2,15E+16;2,07E+16;2,07E+16;2,07E+16;195264000
2022-07-18;2,12E+16;2,24E+16;2,12E+16;2,21E+15;2,21E+15;189829000
2022-07-19;2,20E+16;225;2,17E+16;2,24E+16;2,24E+16;148583000
2022-07-20;2,21E+16;2,25E+16;2,21E+16;2,23E+16;2,23E+16;88290000
2022-07-21;2,18E+15;2,29E+15;2,16E+16;2,28E+15;2,28E+15;176983000
2022-07-22;2,28E+15;2,33E+15;2,26E+16;2,27E+16;2,27E+16;100191000
2022-07-25;230;2,38E+16;2,29E+16;2,36E+16;2,36E+16;129822000
2022-07-26;2,39E+15;2,41E+16;2,33E+16;2,37E+16;2,37E+16;126102000
2022-07-27;2,40E+16;2,40E+16;2,29E+16;2,37E+16;2,37E+16;213132000
2022-07-28;2,39E+16;2,41E+16;2,32E+16;2,38E+16;2,38E+16;121606000
2022-07-29;2,40E+16;2,45E+16;2,39E+16;2,42E+16;2,42E+16;163273000
2022-08-01;2375;2,38E+16;2,29E+15;2,34E+14;2,34E+14;135444000
2022-08-02;2,33E+16;2,39E+15;2,33E+16;2,34E+16;2,34E+16;120478000
2022-08-03;2,36E+14;2,38E+16;2,32E+15;2,38E+16;2,38E+16;147477000
2022-08-04;2,44E+16;2,44E+15;2,33E+16;2,34E+16;2,34E+16;215492000
2022-08-05;2,33E+16;245;2,29E+15;2,41E+15;2,41E+15;172467000
2022-08-08;2,40E+16;2,50E+16;2,39E+16;2,47E+16;2,47E+16;175112000
2022-08-09;250;2,53E+16;2,47E+15;2,51E+16;2,51E+16;140008000
2022-08-10;2,53E+16;2,54E+16;2,45E+16;2,48E+16;2,48E+16;123282000
2022-08-11;2,52E+16;2,58E+16;2,51E+16;2,54E+16;2,54E+16;133334000
2022-08-12;2,52E+16;2,59E+16;2,52E+16;2,59E+14;2,59E+14;99015000
2022-08-15;2,50E+16;2,55E+16;2,47E+16;2,53E+16;2,53E+16;120403000
2022-08-16;2,48E+15;2,49E+16;2,42E+16;2,43E+15;2,43E+15;157682000
2022-08-17;2,42E+16;2,46E+16;2,39E+15;2,43E+15;2,43E+15;157537000
2022-08-18;2,47E+16;2,51E+16;2,45E+16;2,46E+16;2,46E+16;98813000
2022-08-19;2,44E+16;2,48E+16;2,38E+15;2,40E+16;2,40E+16;141989000
2022-08-22;2,38E+15;2,39E+14;2,30E+16;2,34E+16;2,34E+16;173842000
2022-08-23;2,36E+14;2,52E+16;2,36E+16;2,51E+16;2,51E+16;187916000
2022-08-24;2,49E+16;2625;2,48E+15;2,60E+16;2,60E+16;178406000
2022-08-25;2,62E+16;2,65E+16;2,57E+16;2,64E+16;2,64E+16;139300000
2022-08-26;2,65E+16;2,67E+16;2,61E+16;2,66E+16;2,66E+16;90202000
2022-08-29;2,66E+16;2,80E+16;2,64E+16;2,72E+16;2,72E+16;177338000
2022-08-30;2,69E+14;2,74E+16;2,63E+16;2,69E+14;2,69E+14;154737000
2022-08-31;2,65E+16;2,74E+15;2,62E+16;2,73E+16;2,73E+16;160036000
2022-09-01;2725;2,73E+16;2,68E+16;2,72E+16;2,72E+16;114930000
2022-09-02;2,82E+15;2,94E+16;2,76E+16;2775;2775;244205000
2022-09-05;2,86E+15;2,98E+16;2,85E+16;2,95E+16;2,95E+16;249677000
2022-09-06;2,89E+16;2,95E+16;2,86E+14;2,87E+16;2,87E+16;152553000
2022-09-08;2,83E+16;2,84E+15;2,71E+16;2,76E+16;2,76E+16;254743000
2022-09-09;2,79E+15;2,82E+15;2,75E+16;2,81E+16;2,81E+16;171484000
2022-09-12;2,85E+16;2,88E+16;2,74E+15;2,76E+16;2,76E+16;142544000
2022-09-13;2,72E+16;2,79E+16;2,69E+16;2,70E+16;2,70E+16;139453000
2022-09-14;270;2,84E+15;2,69E+15;2,84E+15;2,84E+15;137045000
2022-09-15;2,81E+16;2,83E+16;2,73E+16;2,77E+16;2,77E+16;103018000
2022-09-16;2,76E+16;2,81E+15;2,73E+16;2,80E+16;2,80E+16;128289000
2022-09-19;2,74E+16;2,83E+16;2,73E+15;2,81E+16;2,81E+16;116610000
2022-09-20;2,82E+15;2,84E+15;2,80E+16;2,83E+16;2,83E+16;69855000
2022-09-21;2,87E+16;2,88E+15;2,83E+16;2,85E+16;2,85E+16;99726000
2022-09-22;2,89E+16;2,97E+15;2,84E+16;2,96E+16;2,96E+16;127831000
2022-09-23;2,88E+16;2,91E+16;2,74E+15;2,81E+14;2,81E+14;221174000
2022-09-26;2,81E+14;2,81E+14;2,81E+14;2,81E+14;2,81E+14;0
2022-09-27;2,78E+16;2,80E+16;2,71E+16;2,72E+15;2,72E+15;114944000
2022-09-28;2725;2,83E+16;2,71E+15;2,79E+15;2,79E+15;193731000
2022-09-29;2,77E+16;2,78E+16;2,68E+16;2,72E+16;2,72E+16;112303000
2022-09-30;2,70E+16;2,78E+16;2,68E+16;2,75E+16;2,75E+16;88033000
2022-10-03;2,86E+16;2,94E+15;285;2,89E+16;2,89E+16;123941000
2022-10-04;2,95E+16;3,10E+16;2,94E+16;3,03E+16;3,03E+16;280916000
2022-10-05;3,03E+16;3,19E+16;3,01E+15;3,13E+16;3,13E+16;176960000
2022-10-06;3,17E+16;3,19E+16;3,12E+16;3,16E+16;3,16E+16;93595000
2022-10-07;3,15E+16;3,26E+15;3,14E+16;3,20E+14;3,20E+14;108541000
2022-10-10;3,24E+15;3,24E+16;3,12E+16;3,15E+16;3,15E+16;110878000
2022-10-11;3,12E+16;3,19E+14;3,09E+15;315;315;117024000
2022-10-13;3,11E+16;3,24E+15;3,10E+16;3,18E+16;3,18E+16;117048000
2022-10-14;3,19E+14;3,19E+16;3,08E+16;3,11E+16;3,11E+16;101813000
2022-10-17;3,13E+16;3,18E+16;3,12E+16;3,14E+16;3,14E+16;65537000
2022-10-18;3,16E+16;3,24E+16;3,16E+16;3,22E+15;3,22E+15;137883000
2022-10-19;3,23E+16;3,36E+15;3,20E+16;3,34E+15;3,34E+15;138851000
2022-10-20;3,39E+16;3,40E+14;3,28E+15;3,32E+16;3,32E+16;96556000
2022-10-21;3,31E+15;3,41E+15;3,31E+15;3,39E+16;3,39E+16;97912000
2022-10-24;3,35E+16;340;3,31E+15;3,35E+14;3,35E+14;51832000
2022-10-25;3,33E+15;3425;3,31E+15;3,38E+16;3,38E+16;90176000
2022-10-26;3,40E+15;3,43E+15;3,32E+15;3,33E+15;3,33E+15;112028000
2022-10-27;3,34E+15;3425;3,33E+16;3,36E+15;3,36E+15;106302000
2022-10-28;3,33E+15;3,43E+15;3,33E+14;3,40E+15;3,40E+15;68297000
2022-10-31;3,37E+15;3,55E+16;3,34E+15;3,54E+15;3,54E+15;128316000
2022-11-01;3,66E+15;3,78E+16;3,61E+16;3,71E+16;3,71E+16;224835000
2022-11-03;3,69E+16;3,74E+15;3625;3,67E+14;3,67E+14;133019000
2022-11-04;3,78E+15;3875;3,73E+14;3,77E+16;3,77E+16;155313000
2022-11-07;3,76E+15;3,76E+16;3,63E+15;3,64E+15;3,64E+15;115053000
2022-11-08;3625;3,77E+16;3,60E+14;3,74E+15;3,74E+15;105362000
2022-11-09;3,72E+15;3875;3,70E+15;3,72E+16;3,72E+16;161058000
2022-11-10;370;3,73E+15;3,60E+16;3,66E+15;3,66E+15;140149000
2022-11-11;3,69E+15;3,83E+15;3,69E+15;3,77E+15;3,77E+15;164521000
2022-11-14;3,79E+16;3925;3,75E+16;385;385;141495000
2022-11-16;3,86E+15;3,87E+16;3,53E+15;3,63E+15;3,63E+15;208219000
2022-11-17;3,52E+16;3,58E+15;3,42E+15;3,58E+15;3,58E+15;216673000
2022-11-18;3,61E+16;3,65E+15;3425;345;345;185148000
2022-11-21;3,43E+15;3,49E+15;3,29E+15;3,45E+14;3,45E+14;160103000
2022-11-22;3,50E+16;3,60E+14;3,48E+15;3,55E+16;3,55E+16;135168000
2022-11-23;3,50E+15;360;3,47E+14;3,53E+15;3,53E+15;138109000
2022-11-24;3,54E+16;3,67E+16;3,51E+16;3,65E+14;3,65E+14;89270000
2022-11-25;3,67E+16;3,69E+16;3,42E+14;3,47E+16;3,47E+16;98336000
2022-11-28;3,39E+15;3,52E+16;3,37E+15;3,49E+16;3,49E+16;106128000
2022-11-29;3,55E+14;3,59E+16;3,52E+14;3,53E+16;3,53E+16;100791000
2022-11-30;3,60E+15;3,66E+16;3,52E+15;3,61E+15;3,61E+15;168292000
2022-12-01;3,61E+16;3,73E+16;360;3,67E+15;3,67E+15;117038000
2022-12-02;3,69E+15;3,76E+16;3,61E+16;3,67E+16;3,67E+16;72886000
2022-12-05;3,71E+15;3,74E+15;3,57E+15;3,60E+15;3,60E+15;73801000
2022-12-06;3,56E+16;3,67E+15;3,39E+16;3,46E+15;3,46E+15;147120000
2022-12-07;3,44E+15;3,45E+16;3,22E+16;3,27E+15;3,27E+15;220263000
2022-12-08;330;3,38E+16;3,27E+16;3,32E+15;3,32E+15;162744000
2022-12-09;3,33E+15;3,39E+16;3,32E+15;3,37E+16;3,37E+16;96058000
2022-12-12;3,34E+16;3,50E+14;3,28E+15;3,46E+15;3,46E+15;126200000
2022-12-13;3,51E+16;355;3,44E+15;3,49E+15;3,49E+15;139756000
2022-12-14;3,49E+15;3,66E+15;3,47E+15;3,62E+15;3,62E+15;193886000
2022-12-15;3,59E+15;3,64E+16;3,53E+16;3,58E+15;3,58E+15;91065000
2022-12-16;3,54E+15;3,55E+16;3,50E+15;3,54E+16;3,54E+16;149768000
2022-12-19;3,54E+15;3,59E+16;3,52E+15;3,58E+16;3,58E+16;92612000
2022-12-20;3,57E+15;3,62E+16;3,54E+16;3,59E+15;3,59E+15;128006000
2022-12-21;3,63E+15;3675;3,52E+15;3,56E+16;3,56E+16;107128000
2022-12-22;3,62E+16;3625;3,46E+16;3,53E+14;3,53E+14;136656000
2022-12-23;3,60E+15;3,61E+15;3,54E+15;3,55E+14;3,55E+14;74038000
2022-12-26;3,52E+15;3,56E+15;350;3,54E+16;3,54E+16;41522000
2022-12-27;3,57E+16;3,59E+16;3,52E+16;3,56E+15;3,56E+15;126278000
2022-12-28;3,57E+15;3,75E+14;3,56E+15;3725;3725;107752000
2022-12-29;3725;3,75E+15;3,66E+16;3,72E+16;3,72E+16;78903000
